,2016,2015,2014,2013,2012,2011,2010,2009,2008,2021,2020,2019,2018,2017,2022,1996,2007,2006,2005,2004,2003,2002,2001,1998,1997,2000,1999,1995
865752,https://www.sec.gov/Archives/edgar/data/865752/000110465916100960/0001104659-16-100960-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465915015731/0001104659-15-015731-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465914015320/0001104659-14-015320-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465913016713/0001104659-13-016713-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465912014573/0001104659-12-014573-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465911011438/0001104659-11-011438-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465910010880/0001104659-10-010880-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465909013530/0001104659-09-013530-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000086575208000013/0000865752-08-000013-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465921029943/0001104659-21-029943-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465920027209/0001104659-20-027209-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465919011581/0001104659-19-011581-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465918014057/0001104659-18-014057-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465917013048/0001104659-17-013048-index.htm,https://www.sec.gov/Archives/edgar/data/865752/000110465922028182/0001104659-22-028182-index.htm,,https://www.sec.gov/Archives/edgar/data/865752/000110465907045794/0001104659-07-045794-index.htm,,,,,,,,,,,
1321655,,,,,,,,,,https://www.sec.gov/Archives/edgar/data/1321655/000119312521060650/0001193125-21-060650-index.htm,,,,,https://www.sec.gov/Archives/edgar/data/1321655/000119312522050913/0001193125-22-050913-index.htm,,,,,,,,,,,,,
1056696,https://www.sec.gov/Archives/edgar/data/1056696/000156459016012414/0001564590-16-012414-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000156459015000520/0001564590-15-000520-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000119312514038899/0001193125-14-038899-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000119312513071744/0001193125-13-071744-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000119312512073423/0001193125-12-073423-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000095012311017219/0000950123-11-017219-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000095012310014461/0000950123-10-014461-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000095014409001575/0000950144-09-001575-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000095014408001344/0000950144-08-001344-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000156459021004542/0001564590-21-004542-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000156459020003915/0001564590-20-003915-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000156459019002439/0001564590-19-002439-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000156459018001747/0001564590-18-001747-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000156459017000938/0001564590-17-000938-index.htm,https://www.sec.gov/Archives/edgar/data/1056696/000156459022004100/0001564590-22-004100-index.htm,,,,,,,,,,,,,
1000209,https://www.sec.gov/Archives/edgar/data/1000209/000119312516495428/0001193125-16-495428-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312515087622/0001193125-15-087622-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312514084781/0001193125-14-084781-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312513103504/0001193125-13-103504-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312512134839/0001193125-12-134839-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312511064323/0001193125-11-064323-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312510055581/0001193125-10-055581-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312509053775/0001193125-09-053775-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312508055644/0001193125-08-055644-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000156459021013216/0001564590-21-013216-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000156459020014310/0001564590-20-014310-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312519073307/0001193125-19-073307-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312518082402/0001193125-18-082402-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312517082178/0001193125-17-082178-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000095017022003603/0000950170-22-003603-index.htm,,https://www.sec.gov/Archives/edgar/data/1000209/000119312507067617/0001193125-07-067617-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312506054921/0001193125-06-054921-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312505071187/0001193125-05-071187-index.htm,https://www.sec.gov/Archives/edgar/data/1000209/000119312504042419/0001193125-04-042419-index.htm,,,,,,,,
1556753,,,,https://www.sec.gov/Archives/edgar/data/1556753/000155724013000348/0001557240-13-000348-index.htm,,,,,,,,,,,,,,,,,,,,,,,,
12927,https://www.sec.gov/Archives/edgar/data/12927/000001292716000099/0000012927-16-000099-index.htm,,,,,,,,,https://www.sec.gov/Archives/edgar/data/12927/000001292721000011/0000012927-21-000011-index.htm,https://www.sec.gov/Archives/edgar/data/12927/000001292720000014/0000012927-20-000014-index.htm,https://www.sec.gov/Archives/edgar/data/12927/000001292719000010/0000012927-19-000010-index.htm,https://www.sec.gov/Archives/edgar/data/12927/000001292718000007/0000012927-18-000007-index.htm,https://www.sec.gov/Archives/edgar/data/12927/000001292717000006/0000012927-17-000006-index.htm,https://www.sec.gov/Archives/edgar/data/12927/000001292722000010/0000012927-22-000010-index.htm,,,,,,,,,,,,,
0001445305,https://www.sec.gov/Archives/edgar/data/0001445305/000144530516000085/0001445305-16-000085-index.htm,https://www.sec.gov/Archives/edgar/data/0001445305/000144530515000028/0001445305-15-000028-index.htm,,,,,,,,https://www.sec.gov/Archives/edgar/data/0001445305/000144530521000035/0001445305-21-000035-index.htm,https://www.sec.gov/Archives/edgar/data/0001445305/000144530520000037/0001445305-20-000037-index.htm,https://www.sec.gov/Archives/edgar/data/0001445305/000144530519000032/0001445305-19-000032-index.htm,https://www.sec.gov/Archives/edgar/data/0001445305/000144530518000054/0001445305-18-000054-index.htm,https://www.sec.gov/Archives/edgar/data/0001445305/000144530517000008/0001445305-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/0001445305/000144530522000041/0001445305-22-000041-index.htm,,,,,,,,,,,,,
896878,https://www.sec.gov/Archives/edgar/data/896878/000089687816000286/0000896878-16-000286-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687815000116/0000896878-15-000116-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687814000163/0000896878-14-000163-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687813000149/0000896878-13-000149-index.htm,,,,,,https://www.sec.gov/Archives/edgar/data/896878/000089687821000233/0000896878-21-000233-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687820000148/0000896878-20-000148-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687819000132/0000896878-19-000132-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687818000171/0000896878-18-000171-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687817000130/0000896878-17-000130-index.htm,,,,,,,,,,,,,,
1459200,https://www.sec.gov/Archives/edgar/data/1459200/000145920016000024/0001459200-16-000024-index.htm,,,,,,,,,https://www.sec.gov/Archives/edgar/data/1459200/000145920021000012/0001459200-21-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1459200/000145920020000005/0001459200-20-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1459200/000145920019000007/0001459200-19-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1459200/000145920018000013/0001459200-18-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1459200/000145920017000007/0001459200-17-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1459200/000145920022000008/0001459200-22-000008-index.htm,,,,,,,,,,,,,
320340,https://www.sec.gov/Archives/edgar/data/320340/000143774916027785/0001437749-16-027785-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000143774915002956/0001437749-15-002956-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000143774914004359/0001437749-14-004359-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000143774913003364/0001437749-13-003364-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000143774912002661/0001437749-12-002661-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000095012311027689/0000950123-11-027689-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000095012310027168/0000950123-10-027168-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000136231009004445/0001362310-09-004445-index.htm,,https://www.sec.gov/Archives/edgar/data/320340/000143774921004982/0001437749-21-004982-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000143774920005308/0001437749-20-005308-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000143774919004719/0001437749-19-004719-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000143774918004712/0001437749-18-004712-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000143774917004786/0001437749-17-004786-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000143774922005090/0001437749-22-005090-index.htm,,,,,https://www.sec.gov/Archives/edgar/data/320340/000095014404003222/0000950144-04-003222-index.htm,https://www.sec.gov/Archives/edgar/data/320340/000095014403004402/0000950144-03-004402-index.htm,,,,,,,
1039280,https://www.sec.gov/Archives/edgar/data/1039280/000149315216013366/0001493152-16-013366-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000149315215004366/0001493152-15-004366-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000117184314004360/0001171843-14-004360-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000117184313003695/0001171843-13-003695-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000117184312003317/0001171843-12-003317-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000117184311002778/0001171843-11-002778-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000114420410048772/0001144204-10-048772-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000114420409048597/0001144204-09-048597-index.htm,,https://www.sec.gov/Archives/edgar/data/1039280/000149315221023957/0001493152-21-023957-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000149315220018417/0001493152-20-018417-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000149315219014421/0001493152-19-014421-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000149315218013757/0001493152-18-013757-index.htm,https://www.sec.gov/Archives/edgar/data/1039280/000149315217011038/0001493152-17-011038-index.htm,,,,,,,,,,,,,,
1084577,,,,,,,,,,https://www.sec.gov/Archives/edgar/data/1084577/000121390021018692/0001213900-21-018692-index.htm,https://www.sec.gov/Archives/edgar/data/1084577/000121390020008016/0001213900-20-008016-index.htm,https://www.sec.gov/Archives/edgar/data/1084577/000121390019005130/0001213900-19-005130-index.htm,,,,,,,,,,,,,,,,
1448056,https://www.sec.gov/Archives/edgar/data/1448056/000119312516604334/0001193125-16-604334-index.htm,https://www.sec.gov/Archives/edgar/data/1448056/000119312515204300/0001193125-15-204300-index.htm,,,,,,,,https://www.sec.gov/Archives/edgar/data/1448056/000144805621000025/0001448056-21-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1448056/000144805620000014/0001448056-20-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1448056/000144805619000020/0001448056-19-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1448056/000144805618000016/0001448056-18-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1448056/000144805617000010/0001448056-17-000010-index.htm,,,,,,,,,,,,,,
1568100,,,,,,,,,,https://www.sec.gov/Archives/edgar/data/1568100/000156810021000011/0001568100-21-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1568100/000156810020000013/0001568100-20-000013-index.htm,,,,https://www.sec.gov/Archives/edgar/data/1568100/000156810022000014/0001568100-22-000014-index.htm,,,,,,,,,,,,,
1046327,https://www.sec.gov/Archives/edgar/data/1046327/000104632716000072/0001046327-16-000072-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000104632715000016/0001046327-15-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000104632714000014/0001046327-14-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000104632713000008/0001046327-13-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000119312512090235/0001193125-12-090235-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000119312511068695/0001193125-11-068695-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000095012310023158/0000950123-10-023158-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000095013409004088/0000950134-09-004088-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000095013408003764/0000950134-08-003764-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000104632721000018/0001046327-21-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000104632720000024/0001046327-20-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000104632719000010/0001046327-19-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000104632718000010/0001046327-18-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000104632717000009/0001046327-17-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1046327/000104632722000016/0001046327-22-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/1046327/000095013407004459/0000950134-07-004459-index.htm,,,,,,,,,,,
0001794515,,,,,,,,,,https://www.sec.gov/Archives/edgar/data/0001794515/000179451521000061/0001794515-21-000061-index.htm,,,,,https://www.sec.gov/Archives/edgar/data/0001794515/000179451522000015/0001794515-22-000015-index.htm,,,,,,,,,,,,,
1023731,https://www.sec.gov/Archives/edgar/data/1023731/000113626116000496/0001136261-16-000496-index.htm,https://www.sec.gov/Archives/edgar/data/1023731/000113626115000166/0001136261-15-000166-index.htm,https://www.sec.gov/Archives/edgar/data/1023731/000113626114000239/0001136261-14-000239-index.htm,https://www.sec.gov/Archives/edgar/data/1023731/000113626113000259/0001136261-13-000259-index.htm,https://www.sec.gov/Archives/edgar/data/1023731/000113626112000328/0001136261-12-000328-index.htm,,,,,https://www.sec.gov/Archives/edgar/data/1023731/000102373121000091/0001023731-21-000091-index.htm,https://www.sec.gov/Archives/edgar/data/1023731/000102373120000049/0001023731-20-000049-index.htm,https://www.sec.gov/Archives/edgar/data/1023731/000102373119000037/0001023731-19-000037-index.htm,https://www.sec.gov/Archives/edgar/data/1023731/000113626118000158/0001136261-18-000158-index.htm,https://www.sec.gov/Archives/edgar/data/1023731/000113626117000117/0001136261-17-000117-index.htm,,,,,,,,,,,,,,
0001353283,https://www.sec.gov/Archives/edgar/data/0001353283/000135328316000033/0001353283-16-000033-index.htm,https://www.sec.gov/Archives/edgar/data/0001353283/000135328315000006/0001353283-15-000006-index.htm,https://www.sec.gov/Archives/edgar/data/0001353283/000135328314000007/0001353283-14-000007-index.htm,,,,,,,https://www.sec.gov/Archives/edgar/data/0001353283/000135328321000009/0001353283-21-000009-index.htm,https://www.sec.gov/Archives/edgar/data/0001353283/000135328320000008/0001353283-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/0001353283/000135328319000005/0001353283-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/0001353283/000135328318000004/0001353283-18-000004-index.htm,https://www.sec.gov/Archives/edgar/data/0001353283/000135328317000008/0001353283-17-000008-index.htm,,,,,,,,,,,,,,
0001108524,,,,,,,,,,https://www.sec.gov/Archives/edgar/data/0001108524/000110852422000008/0001108524-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/0001108524/000110852420000014/0001108524-20-000014-index.htm,,,,https://www.sec.gov/Archives/edgar/data/0001108524/000110852422000013/0001108524-22-000013-index.htm,,,,,,,,,,,,,
1660280,,,,,,,,,,https://www.sec.gov/Archives/edgar/data/1660280/000166028021000027/0001660280-21-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1660280/000166028020000012/0001660280-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1660280/000166028019000012/0001660280-19-000012-index.htm,,,https://www.sec.gov/Archives/edgar/data/1660280/000166028022000035/0001660280-22-000035-index.htm,,,,,,,,,,,,,
1707753,,,,,,,,,,https://www.sec.gov/Archives/edgar/data/1707753/000170775321000026/0001707753-21-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1707753/000162828020009982/0001628280-20-009982-index.htm,https://www.sec.gov/Archives/edgar/data/1707753/000156459019024066/0001564590-19-024066-index.htm,,,,,,,,,,,,,,,,
1499355,,,,,,https://www.sec.gov/Archives/edgar/data/1499355/000110801711000127/0001108017-11-000127-index.htm,,,,,,,,,,,,,,,,,,,,,,
1506439,https://www.sec.gov/Archives/edgar/data/1506439/000149315216008425/0001493152-16-008425-index.htm,https://www.sec.gov/Archives/edgar/data/1506439/000155335015000312/0001553350-15-000312-index.htm,https://www.sec.gov/Archives/edgar/data/1506439/000155335014000311/0001553350-14-000311-index.htm,https://www.sec.gov/Archives/edgar/data/1506439/000094344013000333/0000943440-13-000333-index.htm,https://www.sec.gov/Archives/edgar/data/1506439/000094344012000271/0000943440-12-000271-index.htm,https://www.sec.gov/Archives/edgar/data/1506439/000094344011000147/0000943440-11-000147-index.htm,,,,https://www.sec.gov/Archives/edgar/data/1506439/000165495421003521/0001654954-21-003521-index.htm,https://www.sec.gov/Archives/edgar/data/1506439/000165495420002682/0001654954-20-002682-index.htm,https://www.sec.gov/Archives/edgar/data/1506439/000165495419002262/0001654954-19-002262-index.htm,https://www.sec.gov/Archives/edgar/data/1506439/000165495418002630/0001654954-18-002630-index.htm,https://www.sec.gov/Archives/edgar/data/1506439/000149315217003069/0001493152-17-003069-index.htm,,,,,,,,,,,,,,
1052054,https://www.sec.gov/Archives/edgar/data/1052054/000110465916105253/0001104659-16-105253-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465915020488/0001104659-15-020488-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465914018434/0001104659-14-018434-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465913019789/0001104659-13-019789-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465912022857/0001104659-12-022857-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465911013003/0001104659-11-013003-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465910012868/0001104659-10-012868-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465909016472/0001104659-09-016472-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465908017416/0001104659-08-017416-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000156276221000123/0001562762-21-000123-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465920040523/0001104659-20-040523-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465919019960/0001104659-19-019960-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465918021862/0001104659-18-021862-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000110465917019723/0001104659-17-019723-index.htm,,,https://www.sec.gov/Archives/edgar/data/1052054/000110465907019617/0001104659-07-019617-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000104746906003982/0001047469-06-003982-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000104746905008576/0001047469-05-008576-index.htm,https://www.sec.gov/Archives/edgar/data/1052054/000104746904008844/0001047469-04-008844-index.htm,,,,,,,,
0000827876,https://www.sec.gov/Archives/edgar/data/0000827876/000166357716000436/0001663577-16-000436-index.htm,https://www.sec.gov/Archives/edgar/data/0000827876/000166225215000002/0001662252-15-000002-index.htm,https://www.sec.gov/Archives/edgar/data/0000827876/000125529414001293/0001255294-14-001293-index.htm,https://www.sec.gov/Archives/edgar/data/0000827876/000107878213002489/0001078782-13-002489-index.htm,https://www.sec.gov/Archives/edgar/data/0000827876/000107878212000022/0001078782-12-000022-index.htm,https://www.sec.gov/Archives/edgar/data/0000827876/000107878211001657/0001078782-11-001657-index.htm,https://www.sec.gov/Archives/edgar/data/0000827876/000107878210000338/0001078782-10-000338-index.htm,,,https://www.sec.gov/Archives/edgar/data/0000827876/000166357721000668/0001663577-21-000668-index.htm,https://www.sec.gov/Archives/edgar/data/0000827876/000166357720000499/0001663577-20-000499-index.htm,https://www.sec.gov/Archives/edgar/data/0000827876/000166357719000036/0001663577-19-000036-index.htm,https://www.sec.gov/Archives/edgar/data/0000827876/000166357718000019/0001663577-18-000019-index.htm,,,,,,,,,,,,,,,
1084048,https://www.sec.gov/Archives/edgar/data/1084048/000108404816000015/0001084048-16-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000108404815000003/0001084048-15-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000108404814000002/0001084048-14-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000108404813000002/0001084048-13-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000107261312000216/0001072613-12-000216-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000107261311000264/0001072613-11-000264-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000107261310000300/0001072613-10-000300-index.htm,,,https://www.sec.gov/Archives/edgar/data/1084048/000108404821000012/0001084048-21-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000108404820000012/0001084048-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000108404819000002/0001084048-19-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000108404818000001/0001084048-18-000001-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000108404817000003/0001084048-17-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1084048/000108404822000015/0001084048-22-000015-index.htm,,,,,,,,,,,,,
0001643269,,,,,,,,,,https://www.sec.gov/Archives/edgar/data/0001643269/000164326921000006/0001643269-21-000006-index.htm,,,,,https://www.sec.gov/Archives/edgar/data/0001643269/000164326922000007/0001643269-22-000007-index.htm,,,,,,,,,,,,,
1102993,https://www.sec.gov/Archives/edgar/data/1102993/000110299316000020/0001102993-16-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000162828015001726/0001628280-15-001726-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000144530514001030/0001445305-14-001030-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000114420413012330/0001144204-13-012330-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000114420412014539/0001144204-12-014539-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000114420411014934/0001144204-11-014934-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000114420410012703/0001144204-10-012703-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000114420409013792/0001144204-09-013792-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000114420408015376/0001144204-08-015376-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000110299321000031/0001102993-21-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000110299320000017/0001102993-20-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000110299319000016/0001102993-19-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000110299318000030/0001102993-18-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000110299317000005/0001102993-17-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000110299322000015/0001102993-22-000015-index.htm,,https://www.sec.gov/Archives/edgar/data/1102993/000114420407013332/0001144204-07-013332-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000114420406009994/0001144204-06-009994-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000114420405007832/0001144204-05-007832-index.htm,https://www.sec.gov/Archives/edgar/data/1102993/000114420404003714/0001144204-04-003714-index.htm,,,,,,,,
1013857,https://www.sec.gov/Archives/edgar/data/1013857/000119312516478369/0001193125-16-478369-index.htm,https://www.sec.gov/Archives/edgar/data/1013857/000119312515065664/0001193125-15-065664-index.htm,,,,,,,,https://www.sec.gov/Archives/edgar/data/1013857/000101385721000032/0001013857-21-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1013857/000101385720000007/0001013857-20-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1013857/000101385719000005/0001013857-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1013857/000119312518058491/0001193125-18-058491-index.htm,https://www.sec.gov/Archives/edgar/data/1013857/000119312517056299/0001193125-17-056299-index.htm,https://www.sec.gov/Archives/edgar/data/1013857/000101385722000042/0001013857-22-000042-index.htm,,,,,,,,,,,,,
1301991,https://www.sec.gov/Archives/edgar/data/1301991/000114420416125815/0001144204-16-125815-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000114420415058083/0001144204-15-058083-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000114420414060916/0001144204-14-060916-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000114420413054988/0001144204-13-054988-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000101376212001891/0001013762-12-001891-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000101376211002581/0001013762-11-002581-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000101376210002443/0001013762-10-002443-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000101376209001926/0001013762-09-001926-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000101376208002188/0001013762-08-002188-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000182912621011870/0001829126-21-011870-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000121390020032110/0001213900-20-032110-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000121390019019309/0001213900-19-019309-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000161577418010784/0001615774-18-010784-index.htm,https://www.sec.gov/Archives/edgar/data/1301991/000161577417005727/0001615774-17-005727-index.htm,,,,,,,,,,,,,,
1160951,,,,,,,,,,https://www.sec.gov/Archives/edgar/data/1160951/000156459021052973/0001564590-21-052973-index.htm,https://www.sec.gov/Archives/edgar/data/1160951/000156459020050056/0001564590-20-050056-index.htm,,,,,,,,,,,,,,,,,
